timestamp_ms,accel_x,accel_y,accel_z
10759,-139,-75,-4006
10779,-154,-73,-3955
10799,-149,-85,-3907
10819,-134,-69,-3985
10840,-154,-76,-4000
10860,-158,-72,-3989
10879,-140,-89,-3955
10899,-156,-96,-3949
10920,-137,-68,-3966
10940,-172,-70,-4012
10959,-143,-55,-3980
10979,-153,-77,-3995
10999,-131,-57,-3956
11019,-159,-83,-3967
11040,-142,-83,-3970
11059,-171,-72,-4013
11079,-143,-56,-4021
11101,-153,-61,-3994
11119,-173,-61,-4020
11140,-125,-33,-3936
11159,-159,-106,-3920
11179,-135,-80,-3978
11199,-168,-48,-4031
11221,-156,-74,-3996
11240,-141,-111,-3943
11259,-156,-52,-3990
11279,-150,-77,-4011
11299,-155,-74,-3997
11320,-163,-80,-3955
11341,-174,-73,-3945
11359,-159,-89,-3970
11379,-137,-59,-4034
11399,-128,-61,-4028
11419,-118,-63,-3996
11440,-155,-80,-3965
11459,-152,-80,-3946
11479,-158,-68,-3957
11499,-137,-59,-3950
11519,-145,-60,-3978
11540,-147,-56,-4002
11559,-153,-74,-3980
11579,-150,-59,-3936
11599,-145,-81,-3974
11619,-143,-58,-3986
11639,-167,-60,-4011
11659,-147,-68,-3996
11679,-161,-84,-3943
11699,-152,-86,-3941
11719,-147,-81,-3949
11740,-156,-64,-3957
11759,-160,-82,-4001
11779,-147,-84,-4007
11799,-143,-60,-3977
11819,-166,-71,-3985
11840,-153,-54,-4018
11859,-150,-65,-4049
11879,-164,-67,-4009
11899,-150,-80,-3955
11919,-137,-61,-3964
11940,-156,-69,-3973
11959,-147,-64,-3980
11979,-110,-109,-3986
11999,-2,-76,-3915
12020,-216,-87,-3933
12040,-230,-132,-3846
12059,-186,-207,-3887
12079,-131,-170,-3792
12099,-154,-20,-4027
12120,-101,-47,-4066
12140,-117,-146,-3892
12159,-124,-114,-3933
12179,-178,22,-4020
12199,-157,-149,-3959
12219,-186,-136,-3869
12240,-178,-89,-3906
12259,-149,-53,-4079
12279,-138,-73,-4035
12301,-140,-47,-4079
12319,-149,-76,-3943
12340,-146,-123,-3840
12359,-149,-80,-3905
12380,-164,-47,-4003
12399,-167,-37,-4053
12459,-152,-106,-3941
12460,-101,-137,-3890
12460,-94,-49,-3859
12479,-153,-66,-3977
12499,-257,-46,-4079
12519,-401,77,-4275
12540,-153,212,-3981
12559,79,-88,-3675
12579,-25,-98,-3570
12600,-122,-227,-3830
12619,-327,-68,-4236
12640,-260,-144,-4065
12659,-180,-134,-4022
12680,-58,-54,-3921
12700,-119,-52,-3953
12720,-173,-52,-4048
12740,-182,-36,-4098
12759,-144,-11,-4032
12779,-131,-61,-4006
12799,-132,-109,-3926
12819,-127,-59,-3981
12839,-140,-55,-3984
12859,-139,-91,-3945
12879,-131,-75,-3945
12899,-133,-115,-3929
12919,-130,-62,-3920
12940,-136,-93,-3920
12959,-141,-64,-3954
12980,-174,70,-3665
12999,221,247,-3502
13019,-221,-1,-4221
13040,-861,-871,-4889
13059,-740,81,-3905
13079,312,1227,-5744
13099,-337,151,-3994
13119,-262,233,-4087
13139,-283,-86,-4163
13160,-119,-244,-3732
13179,-106,-216,-3541
13199,18,-126,-3637
13219,-137,-58,-3999
13240,-209,255,-4453
13259,12,-73,-4328
13280,38,-359,-3636
13299,-29,-223,-3843
13320,142,-87,-3961
13340,-21,-37,-4142
13359,-13,-19,-4115
13379,-48,-19,-4069
13399,413,195,-3392
13419,496,-28,-3855
13440,129,-118,-3484
13459,21,-34,-3654
13479,273,21,-3690
13500,178,132,-3422
13519,-92,96,-4802
13540,-24,-167,-4470
13559,-6,-159,-4126
13579,-12,-186,-3638
13600,-98,-146,-3942
13620,-240,-69,-4168
13640,-204,-167,-3911
13660,-205,-59,-3973
13679,-190,16,-4227
13699,-97,-64,-4105
13719,-171,-106,-4007
13740,-97,-54,-4047
13759,-128,-122,-3907
13779,-183,-75,-3994
13800,-159,-64,-3971
13819,-129,-40,-4055
13840,-195,-62,-4064
13859,-151,-123,-3939
13879,-120,-129,-3884
13900,-146,-75,-4024
13920,-143,-80,-4037
13940,-143,-22,-3914
13959,-160,-52,-3967
13979,-187,-63,-3971
13999,-212,-32,-3923
14019,-178,-97,-3957
14039,-32,-68,-3977
14059,-156,-77,-3975
14079,-218,-73,-3953
14099,-209,-76,-4076
14119,-110,-145,-3930
14140,-97,-167,-3819
14160,-121,-80,-3929
14180,-140,-22,-4109
14200,-165,-16,-4110
14220,-133,-28,-3900
14240,-143,-91,-3962
14259,-127,1,-4034
14280,-123,-11,-3789
14299,-165,-52,-3998
14319,-120,-97,-3985
14339,-126,-102,-3903
14359,-114,-29,-4065
14379,-162,-107,-3913
14399,-119,-55,-3968
14419,-167,-90,-3982
14440,-148,-75,-3990
14459,-175,-87,-3972
14479,-121,-105,-3887
14500,-135,-82,-4009
14521,-119,-52,-3998
14540,-177,-70,-3968
14559,-99,-33,-3934
14579,-189,-67,-3960
14599,-234,-87,-3962
14619,-75,-84,-3915
14641,-175,-87,-3982
14659,-77,-50,-3981
14679,-132,-104,-3961
14699,-129,-117,-3893
14719,-144,-76,-3979
14740,-136,-59,-4017
14760,-137,-79,-3953
14779,-119,-80,-3936
14800,-187,-70,-4000
14820,-107,-80,-3988
14840,-136,-76,-3963
14859,-136,-60,-3991
14880,-146,-72,-3989
14899,-139,-84,-3969
14919,-160,-101,-3927
14940,-149,-87,-3975
14959,-152,-64,-4016
14979,-147,-61,-3973
15001,-155,-103,-3957
15019,-162,-91,-3985
15040,-182,-90,-3990
15059,-149,-78,-3994
15079,-168,-73,-3964
15100,-170,-68,-3968
15121,-169,-83,-3977
15140,-166,-53,-3943
15159,-184,-78,-3981
15179,-167,-80,-3960
15199,-158,-59,-3993
15219,-158,-96,-3912
15239,-137,-66,-3977
15259,-149,-91,-3967
15279,-163,-94,-3972
15299,-145,-105,-3972
15319,-132,-84,-3980
15340,-124,-70,-3992
15360,-156,-89,-3949
15379,-170,-80,-3974
15399,-146,-90,-3988
15419,-141,-69,-3995
15440,-141,-85,-3970
15459,-155,-84,-3973
15479,-157,-84,-3980
15499,-140,-77,-3973
15519,-140,-83,-3989
15539,-156,-81,-3974
15559,-168,-68,-3995
15579,-178,-111,-3983
15599,-124,-95,-3959
15619,-139,-54,-4006
15640,-131,-75,-4003
15659,-134,-93,-3929
15679,-135,-90,-3972
15700,-143,-54,-3992
15719,-172,-70,-4025
15740,-131,-86,-3925
15759,-156,-105,-3943
15779,-145,-67,-4004
15799,-151,-57,-3978
15819,-137,-91,-3950
15840,-161,-96,-3970
15893,-157,-94,-3940
15894,-153,-87,-3942
15900,-141,-106,-3951
15919,-143,-62,-3965
15940,-145,-63,-4028
15959,-114,-80,-3959
15979,-156,-94,-3940
16000,-145,-82,-3966
16020,-147,-69,-4007
16040,-158,-95,-3963
16059,-141,-72,-3953
16079,-141,-96,-3988
16099,-191,-71,-3959
16119,-216,-107,-3971
16140,-189,-50,-4006
16159,-186,-59,-4028
16179,-147,-95,-3988
16200,-88,-99,-3911
16219,-111,-76,-3968
16240,-161,-61,-4017
16259,-130,-81,-3990
16279,-140,-96,-3972
16300,-160,-79,-3954
16319,-92,-58,-3969
16340,-185,-72,-3973
16359,-125,-76,-3949
16379,-119,-75,-3951
16399,-164,-78,-3978
16419,-153,-92,-3962
16439,-163,-97,-3998
16460,-154,-85,-3987
16479,-152,-67,-3994
16499,-136,-73,-3976
16519,-145,-86,-3939
16540,-160,-81,-3989
16559,-157,-63,-3972
16579,-143,-80,-3967
16599,-130,-75,-3969
16619,-125,-67,-3962
16640,-178,-95,-3995
16659,-170,-83,-3985
16679,-160,-79,-3986
16700,-142,-59,-3994
16719,-144,-79,-3989
16739,-107,-78,-3965
16759,-140,-105,-3966
16779,-141,-61,-3992
16799,-175,-81,-3973
16819,-144,-73,-4002
16840,-141,-80,-3973
16859,-144,-76,-3973
16879,-143,-89,-3987
16899,-141,-75,-3982
16920,-156,-78,-3969
16940,-151,-78,-3985
16959,-132,-79,-3990
16979,-145,-88,-3987
17000,-116,-71,-3991
17019,-137,-87,-3986
17040,-164,-95,-3978
17059,-154,-72,-3972
17079,-148,-79,-4003
17100,-126,-72,-3984
17119,-141,-81,-3979
17140,-152,-81,-3956
17159,-141,-89,-3992
17179,-129,-71,-3957
17200,-163,-111,-3954
17220,-148,-57,-3989
17240,-164,-79,-4023
17259,-128,-64,-3961
17279,-160,-110,-3960
17300,-126,-50,-3978
17319,-156,-92,-3997
17340,-143,-88,-3955
17359,-144,-93,-3947
17379,-134,-67,-4020
17400,-127,-66,-3988
17419,-155,-88,-3961
17440,-142,-72,-3962
17459,-151,-80,-4001
17479,-138,-55,-3969
17500,-159,-94,-3964
17520,-146,-63,-3968
17540,-140,-59,-3995
18246,-172,-87,-3963
18247,-133,-89,-3963
18247,-133,-89,-3963
18247,-133,-89,-3963
18247,-98,-76,-3957
18248,-98,-76,-3957
18251,-170,-68,-3968
18251,-170,-68,-3968
